imei,c.android.youtube,c.katana,c.dogalize,c.android.chrome,c.android.gm,c.UCMobile.x86,c.raider,c.android.vending,c.updateassist,c.UCMobile.intl,p.android.chrome,p.android.documentsui,p.android.packageinstaller,p.android.settings,p.android.gm,p.android.externalstorage,p.system,p.android.gms,p.dogalize,p.process.gapps,p.katana,p.google,p.notifier,p.android.defcontainer,p.android.vending,p.inputmethod.latin,p.simulator,p.olauncher,p.browser.provider,p.gms.persistent,mwra
0.20187371901217976,0.7759971513394507,0.5181936151624721,0.6319352022755125,0.6657912092755847,0.5468707449190676,0.3145491151549244,0.7304795525596317,0.6421262232869246,0.464505601908603,0.9753505503959966,0.6680174341729803,0.4774981683602433,0.6911618174218284,0.6901700403228062,0.634169343448494,0.13700974012028572,0.8415464290714234,0.6224608259186193,0.9836399692278261,0.43910383054697427,0.2627542254494731,0.259416647928177,0.8281845229629743,0.37031141036343085,0.3492254754382682,0.35468770243493764,0.2943119862549129,0.8087663222882213,0.4482546793309567,0.27152377408330164,1.0
0.9999999999999998,0.5115599197458218,0.33238467959252027,0.5768230292246294,0.6006100669787888,0.7518838530156786,0.8449251172584459,0.7147342319268298,0.8583958586798891,0.3926253811087268,0.9002400343327279,0.6666132906703437,0.6242081312251097,0.6480529957916402,0.8515568531568178,0.7759630744413075,0.1682299807828947,0.8674507056117791,0.3041903461357417,0.9803789386832646,0.3493892658643456,0.4032962850600428,0.3806322808352592,0.6527715206151331,0.967499906792418,0.883417551634746,0.2080907468495195,0.42905258212959263,0.666642976355269,0.607881761738255,0.6314441064828318,0.0
4.440892098500626e-16,0.21830441944999213,0.812148045161666,0.6579996024910848,0.739056606431491,0.8549947916083737,0.8288805703190762,0.12597438085123663,0.4393542178501012,0.6356470651824347,0.35717525481748486,0.6128334726138589,0.36806204191037084,0.4019047533845356,0.623768509125691,0.6033202663763373,0.6138246364073427,0.14443200529925038,0.43582341246353823,0.7653642655917372,0.7993019122183829,0.39308282555077545,0.6867811696529076,0.3082912730038046,0.4123535590856777,0.5465742183171833,0.6195072507576788,0.1758708292914849,0.8438003968659675,0.22237893373372675,0.7938824466342006,1.0
0.2018737190121796,0.8015431676414164,0.27822760605828334,0.7886102030495843,0.18709887686474352,0.25973359648069716,0.3124002788828511,0.7248573965092941,0.8476111145095215,0.6066919118043601,0.39776696863303906,0.7481389520665559,0.621319269359572,0.5436437502174419,0.6163496379368127,0.9054524665399549,0.8901506679557913,0.47235949472682953,0.42878732863381763,0.5356711121556401,0.46830169267445143,0.6746444058285747,0.3453725619178592,0.542018900633713,0.9681332259693163,0.3890701136461806,0.07576700449813528,0.7658482712651977,0.6769098221107513,0.8395532431267441,0.2204766733976236,0.0
0.9999999999999998,0.6809388776119263,0.5356835232378192,0.21348486035747627,0.4771325217221853,0.17797560115628996,0.2694100908150376,0.5280289825665988,0.02830982037801799,0.8731159890410078,0.7471296364214359,0.6052870722713034,0.5000941595704579,0.33930933964661475,0.9296053071267791,0.5412636160929263,0.34442841421652215,0.42142287699265796,0.6748217997885905,0.7260050764458776,0.47645990769067603,0.5648754010688211,0.6179832872939812,0.23771042070190623,0.7827899350671944,0.36506477181067565,0.12487950806044085,0.290337341227038,0.6725591925044586,0.7943276071847795,0.47236567305513955,1.0
4.440892098500626e-16,0.9420817528233503,0.5217405772205731,0.7279260017406654,0.2700970101784497,0.1713489841599779,0.3162384193253893,0.6829305511896006,0.4695455818749811,0.03640971508388324,0.20833343739101062,0.5719470111672598,0.60596199857099,0.48947993985918403,0.6857760354949836,0.8147710757062098,0.6593465468220316,0.6774720542859236,0.49904682717574134,0.5477523330434332,0.8318300757132431,0.5091878195475259,0.7949756926053366,0.5397292395708301,0.6687606262200138,0.9170270757563337,0.2517086800686523,0.3678981711814846,0.7452386611929376,0.18102434578482995,0.3701295291110369,1.0
2.220446049250313e-16,0.650599330898074,0.48058660542688225,0.4236007494792031,0.5325096429566853,0.712012147506242,0.9478276065321458,0.5496676422844141,0.6672278326676288,0.13903608362617464,0.40641819157716125,0.3150065423542512,0.1391780078276319,0.2903307686188813,0.39815444842360703,0.35327088082336044,0.39239809249438173,0.49587708720883317,0.4944938583641736,0.026141155839392527,0.38594997874480513,0.47655271953179784,0.28335787831227033,0.7125543651946905,0.4815919873130365,0.6425642142290532,0.9519613901457511,0.1092105943193718,0.8481956986059039,0.9869731770195669,0.8426413641350484,0.0
0.6409440487126825,0.5846219655192567,0.47477534631923163,0.9158015180732091,0.3086640583198843,0.48571430257615755,0.11302704533104407,0.37476852852181475,0.09812778561007685,0.8009013416373568,0.5081579660778799,1.0,0.2253726542707683,0.7513430736911432,0.7000110173026776,0.44750431736805707,0.21628193545056149,0.4007103288116416,0.5481929584328432,0.5356711121556401,0.7609818625019975,0.8349903193524965,0.07541726077996647,0.5731768082312017,0.4180991881646755,0.8311273719958527,0.7460274697236234,0.42693377787254855,0.8233242999361172,0.3824078072050355,0.9190226334964468,1.0
0.6409440487126825,0.522361758605064,0.7733483584399867,0.8717205207514065,0.5814700132553108,0.2671062792201991,0.6717025412941678,0.874953256413423,0.7865919913636659,0.4790433421053788,0.6226218828864276,0.8346533790123027,0.4890146621630549,0.7620471743241682,0.7775546497392274,0.4726976304198829,0.6102673178656863,0.35210426967095154,0.7082317796229802,0.5356711121556401,0.4254698070816096,0.3577005244967557,0.4115308706249125,0.2814895381151048,0.5681581405315501,0.6460831046562847,0.7512819908389039,0.5546398520119752,0.8187570380695612,0.008369422816879912,0.8010552361991301,1.0
0.9999999999999998,0.5995984210843864,0.3669822358975795,0.5408450010104413,0.7474162613662979,0.6132668434325323,0.986531361393555,0.12802986143070288,0.41626537299388017,0.9076785071323221,0.11544676110250929,0.25918320386427435,0.43201885673956764,0.3897329997107011,0.5794187254468004,0.8651984712697852,0.49339728015926854,0.1824355709176979,0.5413458836015714,0.013826395499923427,0.5526027646793378,0.40292463372108495,0.46885259529891676,0.19268386477153293,0.5575474253292309,0.8153135689693273,0.17664654723273082,0.7762233767046153,0.684062130538364,0.613102461481314,0.6214465647213625,1.0
5.551115123125783e-16,0.4823835160190971,0.4203969891039995,0.5847991158261786,0.79262647358729,0.5339203187589063,0.5247305678701902,0.8458944174649383,0.7516333493307623,0.46719580866481786,0.2738982125758195,0.4127928215429776,0.543149704405294,0.25708527094946554,0.3579312766185462,0.5831306309553969,0.40094615923616767,0.4706555281761763,0.24055414513289908,0.08515744235819395,0.46722988053405,0.2009450848386452,0.4409340029358507,0.5654128960589525,0.28807048717915956,0.058422866804253126,0.108562911021307,0.5325594103126569,0.2147883787402582,0.927761801348908,0.7498993968247836,1.0
0.9999999999999998,0.4856503521915186,0.5012969124619259,0.4231704036764092,0.7132797674697934,0.5909841626784045,0.28970278962804064,0.6883602547458146,0.6595791397101909,0.3025406242281958,0.6250896281942673,0.4288469742071924,0.5421367632767031,0.4017623563637559,0.49141293090585614,0.5345489459144094,0.5924610290702603,0.129022688169799,0.31240442126207674,0.10423572547044346,0.6481953172264945,0.5329509871471432,0.5477139600558352,0.5891978479069608,0.20967101528945237,0.5910749291822511,0.09255205243589004,0.44701359720315603,0.8649397290341758,0.8601659989591758,0.8776063545967074,1.0
0.20187371901217988,0.4046682067032395,0.36642465517658385,0.3283641629983861,0.40681795330139137,0.317590502007459,0.9537829676476155,0.9391057900498128,0.9803227548843854,0.2646320614220486,0.3386101186658088,0.4841392596578846,0.3167507542250184,0.33749395084939865,0.8839722932917271,0.4707505669714198,0.7220890119882658,0.25464010034962015,0.24481775113753274,0.20804760658127053,0.6095024818931559,0.7763017418455491,0.5190889985761995,0.43842379287670713,0.9476243966222494,0.8458256486900253,0.5020129469297497,0.3867432351572223,0.4114807505590755,0.9621019018325159,0.7893796458568499,1.0
0.9999999999999998,0.25725287285916765,0.4425761061958373,0.5590277780170709,0.6422731843152965,0.6886664844311012,0.8967920268844047,0.8512039706771442,0.23832437989981053,0.8675439555980293,0.07223789100085165,0.4661889617427749,0.270597326071759,0.3603288352384974,0.4206953141940061,0.5027670381586271,0.5257231486659176,0.23200071960406313,0.47889120742806424,0.1674036623677514,0.6391573705404845,0.673441920847858,0.7388689256156062,0.6735704116442804,0.9450866284914412,0.7289773403371328,0.9863627577854607,0.6002331092239636,0.682765854727825,0.6679680395998964,0.9918100571529609,1.0
4.440892098500626e-16,0.5998081687621055,0.37262369348812285,0.8781345629466362,0.34191446235962397,0.38795829704257845,0.6755338439404194,0.6051376401148287,0.4371494899498987,0.24186715308959572,0.6172821724168911,0.8225975192873967,0.5697127396914513,0.2921339809442828,0.39464161243814566,0.7701576216377255,0.4761417563015488,0.6206065462815776,0.5885765079299851,0.5356711121556401,0.5030791734762337,0.614559548134418,0.3037466057063559,0.32234274574459343,0.32005032570430686,0.100901019264594,0.6867407853458078,0.34055744569661284,0.3896166397288312,0.028732586229473167,0.7861365591738334,0.0
0.6409440487126825,0.5550015315999591,0.6054736559516485,0.5099747101618249,0.27609820171695393,0.17457538503305875,0.49570044967699256,0.9669949135232184,0.18480537115488527,0.5639980351970495,0.6365368488538743,0.580632377431928,0.4814883999143763,0.6987028655355039,0.7454349653071531,0.6298209486632778,0.399499706409771,0.4551042328000563,0.2486189393409598,0.5930261690033154,0.8716636383774341,0.5512449338803634,0.6918926890139018,0.6021828444636997,0.11948740321240514,0.029398036452375487,0.14362556597176457,0.5892524897267379,0.8296662230754647,0.3843282481566779,0.8667033821284031,1.0
0.6409440487126825,0.2318226875084236,0.35998881028932256,0.30177768096611834,0.4595315844798719,0.7488360190686654,0.8713185420315612,0.6783248694152009,0.8546093693063331,0.7408628968661697,0.327675377397588,0.4469863470211737,0.34382168333755875,0.6029526382538214,0.543580286975899,0.31606891293951056,0.6197461185441588,0.2714409206625418,0.486449910210657,0.13064206592347932,0.6962539061897474,0.49567171560322026,0.6285020105428778,0.2371861647192115,0.035552168012916274,0.7615429457749058,0.13140237996048282,0.9009021445313217,0.4394720988056313,0.8189826039493333,0.9862558957723804,1.0
0.6409440487126825,0.4990036726502343,0.5086389370089621,0.3064589753207614,0.5338894309495021,0.7482246081654016,0.4777445442771834,0.6946739513828063,0.7141714978370938,0.668498995017542,0.8541910615843145,0.42013170634296093,0.310134405005253,0.37821183720295204,0.43197605965769986,0.38219054333393576,0.5476779305603833,0.3816632554523585,0.7151211457658673,0.0938226277472291,0.6696220741076396,0.5269074921903993,0.13061431974216947,0.8173318057659924,0.707616846688809,0.45784442933168723,0.7132644562021772,0.3721873768457433,0.9243426699722346,0.6560609709874619,0.7405803552586304,1.0
0.20187371901217976,0.7072071654622045,0.4482863629207973,0.7081472236677975,0.11993514019780571,0.23778650583537608,0.3174462389651914,0.4621380374038888,0.7714506641638404,0.9688423391364203,0.027702582705486423,0.5081117593528156,0.5739989635780793,0.4664248467556011,0.6145204963703007,0.6765565076500942,0.7565405624328889,0.6923921368437622,0.8085013728812074,0.27571633029750947,0.2505227120069708,0.5527152945541898,0.17282996315138144,0.41683746001359023,0.7048298926781703,0.8485196518209187,0.7623102997901985,0.14405789640052158,0.24303346289320021,0.5712804444307807,0.3499512982825167,0.0
0.6409440487126825,0.7203568451901371,0.3852370106981662,0.4387110323849537,0.6569618960372735,0.6744738434537522,0.11659892595857752,0.5514935621930178,0.6912304415609429,0.07134184637840812,0.6608523732166633,0.2243801501048603,0.44469170761248666,0.3713123054928451,0.2620293290086458,0.7246322491593684,0.6164072242306973,0.27662299952770397,0.5052586796903389,0.009126625383088727,0.5201547788739266,0.45066860957654337,0.19240983654481264,0.8515308502374304,0.7034298399894545,0.497422762892038,0.170917599092267,0.8596420267566017,0.17158000758825726,0.6585006376415138,0.17977589774847086,1.0
2.220446049250313e-16,0.4210053820343441,0.6696232521815263,0.6653915016592999,0.6869180825890346,0.5947137843731375,0.9629545579661457,0.36543279719439614,0.8648264885197015,0.4196209659196236,0.4060579801528351,0.4853819572840629,0.6006569144603522,0.4335120666557265,0.5869501663237335,0.6122731861269008,0.4853625162791086,0.09189539114645079,0.5786717321153094,0.21100936733581746,0.5622179875122478,0.3348550628994047,0.33946536734060984,0.2019875265350411,0.8587304247965604,0.23601311930006658,0.09940741281132659,0.13290785615483647,0.7856556462852426,0.4201510970236413,0.3092037616779728,1.0
0.20187371901217976,0.20854282089440618,0.503376529200723,0.667284725864199,0.38914478856070434,0.014413334695464908,0.7842566479435388,0.6786162743077134,0.2727086633601482,0.34517277137745184,0.6018587655954731,0.45807892486246093,0.617078908681182,0.6104877900877909,0.34016427062072063,0.260136404002389,0.5504121492947163,0.2225201018372259,0.7777684652931152,0.15282882987673596,0.6679395100377534,0.6815834162010846,0.38977760748071555,0.39657203448632783,0.6345572013440198,0.5518226342994549,0.9942473485058198,0.8687041482553353,0.5023421681806809,0.9819696494008343,0.4976684222047444,1.0
0.20187371901217988,0.543929333875642,0.7147463136763874,0.6985693272670519,0.42437242466905883,0.32257750372392746,0.7832360378725752,0.6007701776049339,0.7108771682154824,0.8910177575382883,0.9839958921653106,0.9844218529958979,0.24466726782952425,0.7705182910365467,0.8623975831926576,0.3825113754278909,0.57662543137108,0.6466566534350437,0.4145882840422168,0.5356711121556401,0.7026745115740033,0.7301288395014692,0.615057690619665,0.5583945404970727,0.3946504501183429,0.4940832064655342,0.07524367790491338,0.5571480877061618,0.6845076563225324,0.738581676949219,0.42386558492458654,1.0
0.9999999999999998,0.2898608756976396,0.17550078972237482,0.6452804061138363,0.357117138623512,0.6483404682897337,0.9389449475296723,0.2992790080302076,0.46747721367184625,0.4677939489556726,0.3429588303252027,0.6027116548911576,0.766506025154076,0.6777871539941507,0.31630959807629505,0.5391625161436416,0.1816562420174136,0.40325900330390896,0.3417591991768855,0.7121777135927119,0.4752584632392935,0.7513192748827114,0.08026170781765163,0.14680821303511066,0.5395361708707684,0.5041001068642861,0.2728591662959316,0.8954876009625546,0.37439664163683684,0.6504334930530375,0.17406341552232363,0.0
