p.katana,p.android.gm,p.android.documentsui,mwra
0.27785652627919133,0.5480435992865068,0.4940492197474983,1.0
0.6163817081438593,0.4701926813558795,0.4916046645021452,1.0
0.6694605785968136,0.6126410668256184,0.3057842175909675,1.0
0.40927891499533076,0.43195435831766266,0.15060120270172178,0.0
0.32501882279896405,0.5074858763728464,0.7166545016664039,1.0
0.4374533366283744,0.6907599614670624,0.20517203978253123,1.0
0.45533522843028434,0.7817260168611678,0.5263006154673355,0.0
0.4491717330683069,0.524019893788643,0.43420451845623975,0.0
0.4885569166063973,0.43873210827555903,0.4082590684938084,1.0
0.5451502753457396,0.539874353858124,0.570586719785296,1.0
0.32845851221652334,0.5087863356117047,0.48136022930441374,1.0
0.5824592020095386,0.8358394989122935,0.5238163946564953,0.0
0.45666856711730325,0.4829770888214949,0.6119918036245369,1.0
0.5902710757812786,0.7800914056577489,0.5942516109154985,0.0
0.9223550156114833,0.45637042025647656,0.6279955436303927,1.0
0.6768885206943728,0.6421307574645043,0.2433066663934491,1.0
0.4853958024203086,0.499386487850369,0.4082923612914867,1.0
0.7421215894197288,0.5957128032592316,0.3554646140910267,1.0
0.42731788691755845,0.4503236746363875,0.42745857472954657,1.0
0.458846175822924,0.7056528385300938,0.6765066138451077,0.0
0.7274379287947234,0.28915423818773583,0.6789328228237953,1.0
0.5536368103345637,0.6889802593911969,0.6532452258858026,0.0
0.6158482148532033,0.9925948658768353,0.7477377173840238,0.0
0.5045094876788239,0.6040603281107542,0.5169718817487147,0.0
0.5443439556027223,0.36760147915781016,0.3967847804442415,1.0
0.7753737393482516,0.6185494261013414,0.605028669658138,0.0
0.6089938679966573,0.7970376767891871,0.5789325441072656,0.0
0.8344660065607453,0.4738841995685481,0.561640256794721,1.0
0.5540743569883229,0.5775110175421052,0.48190034056612424,1.0
0.7609778953963564,0.5024928333608967,0.3638251811936223,1.0
0.5513410345457319,0.5438404841489947,0.34949452150519694,1.0
0.28655291805343064,0.7371599005173134,0.8752589135848701,0.0
0.5241387396402477,0.5653827173395064,0.5167509980383383,1.0
0.5636163398399903,0.9162151695138963,0.5970946726390044,0.0
0.4463012441105572,0.2806848285450709,0.17913709972685354,1.0
0.5579197015723275,0.5752881127218598,0.5766153580115879,1.0
0.3656798086812304,0.57300081075624,0.2883177835988485,1.0
0.663018726164708,0.19247653264842057,0.42182815073848623,1.0
0.47708103388892936,0.8231825353460791,0.6525608811704835,0.0
0.591101909515161,0.6022526550617557,0.3501701372851947,0.0
0.8163677988165461,0.49959483250543346,0.3126163861689093,1.0
0.41729432350745044,0.8576914427080857,0.7092294867545773,0.0
0.5856192272900844,0.6831304692578338,0.5747424778254934,0.0
0.5634366418873298,0.49896522545020355,0.38797386498425107,1.0
0.5719120868819968,0.6068933958411177,0.36969796086918616,1.0
0.43384242075860746,0.8789690764765916,0.7410858064465181,0.0
0.7108730648985864,0.4749375869861523,0.45790254557926646,1.0
0.4862215054476537,0.3393930929616443,0.4102636783818512,1.0
0.8094580404472898,0.5628405552863468,0.7768317480622406,0.0
0.7191289274703804,0.08988423013600266,0.3526371358256944,1.0
0.4125376071109949,0.4865466190291795,0.45835574817823616,0.0
0.6200647843148801,0.6800206553519283,0.6236272336090654,0.0
0.41110201904024374,0.5543954972964394,0.6148189754538813,1.0
0.4763047192151836,0.5165305822985796,0.3753412191903732,1.0
0.3311572867350313,0.7676213966087773,0.7175526205952035,0.0
0.7529743253305493,0.7675681900573053,0.3915501908584537,1.0
0.36090883307744553,0.5282402411674116,0.29319845341673567,1.0
0.5823562473989835,0.6233566143277831,0.47668225517598906,1.0
0.3107620042373072,0.5331591022196095,0.3514642301537616,1.0
0.8899002129442354,0.8372238661863223,0.4945667661993856,0.0
0.7009887937739502,0.770776842043552,0.7011625891621471,0.0
0.9497115646747567,0.39031626747697273,0.3486045840122547,1.0
0.636388035958376,0.4429681178851131,0.42090260120883277,1.0
0.47012451065929434,0.2524439389751782,0.2810796280408828,1.0
0.1911660891689414,0.293804635975361,0.512196887057248,1.0
0.4993489058282727,0.8573922128342406,0.6094627428086945,0.0
0.6300384420321595,0.8170557495938735,0.6936280055321052,0.0
0.36148094716453794,0.4141983277892214,0.6242130011627227,1.0
0.42865306716906143,0.7134604153055029,0.4826845204898104,1.0
0.7073173472713312,0.38243178366236763,0.38230366683087647,1.0
0.7389171064415321,0.3536675500487627,0.259348924390445,1.0
0.6510059574134726,0.5491480593824577,0.6679925640141494,0.0
0.751278831302375,0.8103610506635628,0.6451705182818525,1.0
0.40143044307156783,0.5291776506325917,0.3914037433814684,1.0
0.5762254290795187,0.4208272416852785,0.49540973091274093,1.0
0.6254171644733407,0.34769593322939607,0.5271465178649049,1.0
0.22160732588817106,0.4600383689816553,0.7026488091795865,1.0
0.5161356417918289,0.40831534578958145,0.4357008068063393,1.0
0.8169271272092272,0.6069586365847266,0.6757459992613507,0.0
0.5752021163559613,0.601765226607827,0.7338614647513089,0.0
0.6166164985897408,0.8720171256175716,0.7266050934617018,0.0
0.7369589092166539,0.3392572214557905,0.4103975634713425,0.0
0.37715067355318277,0.41255397843747743,0.6108710191446705,1.0
0.4537858296453994,0.37816923582921136,0.4026576719179025,1.0
0.30203314802229897,0.49946490068481536,0.5530633087985413,1.0
0.6755352965456543,0.3115368559631034,0.4483164490410933,1.0
0.4026261821675379,0.6354789330560786,0.37179475437359466,1.0
0.6168998358013467,0.5377705237408354,0.6319479415712113,1.0
0.41840778073906937,0.814829447386994,0.5321546199191444,0.0
0.3866173911602482,0.5300091772807237,0.41604588071182597,1.0
0.4141245157748583,0.7600181977935543,0.4832144298508104,0.0
0.41826101154857226,0.38446802537737257,0.28277890398268524,1.0
0.9418130500294173,0.3228624108342639,0.8576452407997139,1.0
0.5173687780978453,0.30702343190544573,0.42493495615563676,1.0
0.2851125052399359,0.6384489283635026,0.7017084246525823,0.0
0.7157701836645475,0.21620853310711935,0.39798302924060563,1.0
0.7288102173786951,0.5047370892272055,0.6323594164044791,1.0
0.15731585298942918,0.6726877868735637,0.5012749218527093,1.0
0.4951733798475894,0.39556527562383587,0.31940430034255374,1.0
0.31833609287488474,0.669828669241383,0.700117938042458,0.0
0.39120833624090445,0.8020610895867443,0.7130024111285866,0.0
0.38954815003832394,0.6677380411308282,0.6367675948235467,0.0
0.6411288497220118,0.7889894629679889,0.7212735478525707,0.0
0.4742659655872186,0.52729856352811,0.5905224386518892,1.0
0.6390606550235061,0.4763993268029375,0.6836511263811109,0.0
0.6920132783353223,0.5245645300069893,0.2147321985007592,1.0
0.20762159506079875,0.45526685581406523,0.33490658495255454,1.0
0.3343499641529505,0.5546025607877031,0.6174327849860317,0.0
0.179667737092223,0.6172182341571059,0.1974555007989543,1.0
0.517590972673823,0.8601123426705544,0.8485831030128195,0.0
0.21894489423744423,0.7933564990627416,0.642181103362572,0.0
0.5596562858438476,0.6995000904840988,0.45717049994417375,1.0
0.36187020137949244,0.6489684192926517,0.6397485133763678,1.0
0.3955311833450157,0.4805296058491588,0.5311049561831538,1.0
0.2817835640051698,0.5230020056945321,0.31372320458485237,1.0
0.8513417875477806,0.28541380973725516,0.405568926994947,1.0
0.26368609123135855,0.433826954099766,0.550155613995388,1.0
0.10514726387239876,0.5646638704145378,0.3795906313343713,1.0
0.9566052866518009,0.673956958832059,0.664589642439206,0.0
0.4338366999141499,0.5835783531905432,0.4636312070031953,1.0
0.5351961979183184,0.9308075136399034,0.6082415135792008,0.0
0.3307416657996297,0.7113477716323252,0.8626785482748258,1.0
0.5620963375006967,0.5947251239851095,0.18243457363789262,1.0
0.407589045664618,0.34433121613877515,0.3973553846089036,1.0
0.5770165803395181,0.4765131653120843,0.06251054569060255,1.0
0.3346643703240659,0.48715837246865457,0.5726131588255796,1.0
0.3281260454547055,0.4323577434378836,0.4802725678655164,1.0
0.3117286026560654,0.5219811961123194,0.6674386086715887,1.0
0.6286636891699936,0.5478226073085535,0.5690208076566102,1.0
0.5182121789498686,0.5078393138371874,0.6423413910188457,0.0
0.19015069457833794,0.4611366602225558,0.3854505524798717,1.0
0.33116077087020723,0.37337083941746085,0.5637236179466119,1.0
0.466979457379463,0.37514722875700224,0.3633340766476203,1.0
0.3892662325189714,0.40749905950028315,0.44263360645931954,1.0
0.2622087250812553,0.5088167546597365,0.6443410089146807,1.0
0.17051739389091974,0.42225823974070203,0.4556040926247623,1.0
0.40934730831480837,0.6110894116745166,0.38470130639138417,1.0
0.7123969559361385,0.5858262091569743,0.4533192411103564,1.0
0.9315183821850752,0.4788524194521946,0.06801525622072024,0.0
0.7642455761354318,0.42529764380253277,0.40778483108662766,1.0
0.0729449137405922,0.56502512226494,0.39073188310926327,1.0
0.5788309690015637,0.5861513776919547,0.4005029329358158,1.0
0.5357481283592015,0.7437824065721987,0.8378362736955789,1.0
0.4223553322674297,0.6070134643822135,0.6702876223884484,1.0
0.3053767826842594,0.7185682847048918,0.6404863840467819,1.0
0.49969807423210616,0.5122780991969843,0.6665577869512392,0.0
0.7087950309503989,0.7235811638864389,0.5524091732267769,0.0
0.7411972211214012,0.7726961006134314,0.6073413151846568,0.0
0.5506625105343753,0.7657035981657638,0.26325906854348985,1.0
0.37815521557797466,0.3412938352282901,0.5664029803566117,1.0
0.6536033697363318,0.6017512977533511,0.34343498352533036,1.0
0.8169782437090927,0.6182112270786052,0.2248029919798198,1.0
0.6140703568479936,0.5319095893043045,0.5992077155278606,1.0
0.5656212002059865,0.6660926056450966,0.5175746942053736,1.0
0.8874469968276246,0.8199919887157625,0.6623006744502101,0.0
0.41439937349363454,0.8762172936555768,0.7457638350898934,0.0
0.5648244573533946,0.779019600226697,0.7851654356668372,0.0
0.6370235221624334,0.4041259340626352,0.5588039271610661,1.0
0.3583748591469948,0.5035245545805748,0.4032708004705602,1.0
0.35708512047107843,0.797772668997027,0.6834349607975421,0.0
0.6150832171158024,0.5219723738862728,0.6331148733114762,1.0
0.670132433643697,0.8081360103619297,0.6162655258773906,0.0
0.6942907938732753,0.8181246869205225,0.7896164480041779,1.0
0.24605714886832097,0.24959350483645337,0.467507639951732,1.0
0.6895485904842144,0.23718626503393458,0.368606182114168,1.0
0.9162775150735387,0.5758253720203977,0.5214615796338881,1.0
0.4968563091246867,0.5863258977662803,0.7219516136625919,0.0
0.5392252867915222,0.5145633162713208,0.3335232831870105,1.0
0.7345032630384171,0.4099416877516232,0.3206498619407629,1.0
0.7726713239946963,0.6029723669656522,0.6446832608144213,0.0
0.5977277033454107,0.35269060222478377,0.3981560644167753,1.0
0.538724703684933,0.8435028829772147,0.5786368059970279,0.0
0.14291356455033122,0.608288514285099,0.5625854236356872,0.0
0.5460670138296297,0.4087599537678327,0.43181306499112304,1.0
